x,y,xvar,yvar,cov,ts,mfgID,GID
188682.8889,1997355.82,2.1586,1.0811,0.4844,5/9/2016 8:57:20 AM,76,"""2016-76-16-130"""
188653.2954,1997418.427,0.7649,3.861,-1.1655,5/10/2016 6:27:40 AM,35,"""2016-35-16-131"""
188675.6939,1997374.122,0.4271,0.8586,0.1516,5/10/2016 6:40:40 AM,76,"""2016-76-17-131"""
188504.2368,1997304.828,0.2834,0.3207,0.1138,1/23/2018 8:11:20 AM,373,"""2018-373-1-023"""
188465.1623,1997291.901,0,0,0,1/23/2018 8:32:20 AM,10,"""2018-10-1-023"""
188656.5227,1997333.611,0.441,0.1009,-0.0204,1/23/2018 8:56:00 AM,12,"""2018-12-2-023"""
188584.2674,1997172.684,0.7175,1.2724,0.0936,1/23/2018 9:17:20 AM,8,"""2018-8-1-023"""
188590.861,1997191.6,0,0,0,1/23/2018 9:25:40 AM,368,"""2018-368-1-023"""
188646.4403,1997380.573,0.679,0.3449,0.1328,1/27/2018 7:13:00 AM,12,"""2018-12-1-027"""
188585.2678,1997182.956,0.4893,0.287,-0.0369,1/27/2018 7:24:00 AM,8,"""2018-8-1-027"""
188567.0509,1997159.043,0.3146,0.631,-0.2346,1/27/2018 7:32:40 AM,368,"""2018-368-1-027"""
188558.4737,1997308.585,0.2704,0.1821,0.0184,1/27/2018 8:50:40 AM,373,"""2018-373-1-027"""
188436.3692,1997588.604,0.7545,0.2664,-0.3748,1/27/2018 9:44:20 AM,305,"""2018-305-1-027"""
188397.2782,1997336.428,0,0,0,1/27/2018 10:12:40 AM,10,"""2018-10-1-027"""
188397.5147,1997234.338,0.4834,0.26,-0.0608,1/27/2018 12:25:40 PM,13,"""2018-13-1-027"""
188643.6151,1997383.484,0.6749,1.702,0.1576,1/29/2018 9:28:20 AM,12,"""2018-12-1-029"""
188617.1413,1997163.097,0.5163,0.1846,-0.2296,1/29/2018 9:40:40 AM,8,"""2018-8-1-029"""
188679.6757,1997363.287,0,0,0,1/29/2018 1:08:20 PM,12,"""2018-12-2-029"""
188652.9762,1997372.181,0.3139,0.3937,0.124,1/30/2018 6:53:00 AM,12,"""2018-12-1-030"""
188547.4666,1997437.415,0.277,0.384,-0.1088,1/30/2018 7:08:20 AM,13,"""2018-13-1-030"""
188872.5547,1997179.327,0.448,0.3581,-0.2932,1/30/2018 9:52:40 AM,10,"""2018-10-1-030"""
188609.1427,1997137.692,0.5445,0.3824,-0.203,1/30/2018 8:38:20 AM,8,"""2018-8-1-030"""
188558.3441,1997186.089,0.1716,0.1642,0.0152,1/30/2018 8:46:40 AM,368,"""2018-368-1-030"""
188597.0551,1997135.919,1.3639,0.6574,0.125,1/30/2018 9:53:00 AM,8,"""2018-8-2-030"""
188540.4344,1997214.878,1.3964,2.0658,-1.2257,1/30/2018 10:02:00 AM,368,"""2018-368-2-030"""
188605.3499,1997473.473,0.492,1.3348,-0.1998,1/30/2018 10:25:00 AM,27,"""2018-27-1-030"""
188543.6687,1997363.015,0.3998,0.4635,0.2293,1/31/2018 6:54:00 AM,13,"""2018-13-1-031"""
188592.1072,1997420.747,0.5446,1.2936,0.1679,1/31/2018 6:58:20 AM,27,"""2018-27-1-031"""
188603.7274,1997150.616,0.539,0.6084,0.0994,1/31/2018 7:15:00 AM,8,"""2018-8-1-031"""
188561.2886,1997288.44,0.1804,0.1789,-0.0669,1/31/2018 7:31:00 AM,368,"""2018-368-1-031"""
188476.1761,1997178.63,30.5316,12.9128,16.4738,1/31/2018 7:42:20 AM,31,"""2018-31-1-031"""
188860.9039,1997189.195,0.8106,0.5406,0.0756,1/31/2018 8:06:00 AM,10,"""2018-10-1-031"""
188606.9422,1997469.763,0.4604,0.986,-0.2762,1/31/2018 8:30:40 AM,373,"""2018-373-1-031"""
188556.4738,1997369.814,0.2924,0.4252,0.2486,2/1/2018 7:34:00 AM,13,"""2018-13-1-032"""
188522.7746,1997203.382,0.1873,0.8885,0.3056,2/1/2018 9:21:00 AM,31,"""2018-31-1-032"""
188515.4534,1997768.305,1.0256,0.4213,0.307,2/1/2018 11:23:00 AM,305,"""2018-305-1-032"""
188624.51,1997477.612,0.5569,0.1381,0.0243,2/1/2018 11:48:00 AM,373,"""2018-373-2-032"""
188651.6251,1997340.43,0.4694,0.2764,-0.1637,2/1/2018 8:10:20 AM,12,"""2018-12-1-032"""
188615.1429,1997499.523,1.2329,12.1787,0.2599,2/1/2018 8:35:40 AM,27,"""2018-27-1-032"""
188616.4538,1997475.907,0.5531,0.1802,-0.3018,2/1/2018 8:44:40 AM,373,"""2018-373-1-032"""
188858.5104,1997194.238,0.4054,0.5679,-0.0896,2/1/2018 10:11:20 AM,10,"""2018-10-1-032"""
188588.3296,1997364.425,0.1756,0.55,-0.0249,2/2/2018 7:05:20 AM,13,"""2018-13-1-033"""
188636.1082,1997469.557,0.4268,0.5113,0.1221,2/2/2018 8:23:40 AM,27,"""2018-27-1-033"""
188681.961,1997970.798,0.2346,0.1307,-0.0222,2/2/2018 9:06:20 AM,8,"""2018-8-1-033"""
188544.1795,1997186.954,0,0,0,2/2/2018 9:49:00 AM,31,"""2018-31-1-033"""
188626.8445,1997484.863,1.0278,0.7662,0.6453,2/2/2018 10:44:20 AM,373,"""2018-373-2-033"""
188608.7684,1997707.96,0.1005,0.8859,-0.222,2/2/2018 11:57:40 AM,305,"""2018-305-2-033"""
188646.8447,1997378.24,0.558,0.4068,0.1765,2/2/2018 1:29:00 PM,12,"""2018-12-3-033"""
188580.8284,1997517.455,0,0,0,2/2/2018 1:37:00 PM,27,"""2018-27-3-033"""
188853.6828,1997195.197,0.6933,0.7541,-0.3031,2/2/2018 7:38:20 AM,10,"""2018-10-1-033"""
188787.0401,1997531.533,1.1458,0.701,0.2376,2/2/2018 8:06:40 AM,368,"""2018-368-1-033"""
188645.3468,1997465.471,0.4002,0.3401,-0.1286,2/2/2018 8:22:20 AM,373,"""2018-373-1-033"""
188569.306,1997749.813,0.376,0.3777,0.0646,2/2/2018 8:46:00 AM,305,"""2018-305-1-033"""
188384.9248,1997246.19,0.1576,0.5864,0.1321,2/2/2018 10:07:40 AM,13,"""2018-13-2-033"""
188598.4139,1997473.976,0.5823,0.2946,0.1011,2/2/2018 10:45:40 AM,27,"""2018-27-2-033"""
188674.1528,1997968.571,0.282,0.3108,-0.052,2/2/2018 12:25:20 PM,8,"""2018-8-2-033"""
188593.6765,1997487.419,1.2345,1.0364,-0.6425,2/2/2018 1:46:40 PM,373,"""2018-373-3-033"""
188620.8491,1997736.481,4.2347,2.0116,2.2049,2/3/2018 8:03:00 AM,305,"""2018-305-1-034"""
188577.7778,1997471.81,0.6358,0.555,0.0505,2/3/2018 8:14:00 AM,27,"""2018-27-1-034"""
188849.7855,1997187.069,0,0,0,2/3/2018 9:09:00 AM,10,"""2018-10-1-034"""
188566.3638,1997771.183,0.8513,2.5058,-0.3524,2/3/2018 10:32:20 AM,305,"""2018-305-2-034"""
188639.3878,1997970.185,0,0,0,2/3/2018 10:50:30 AM,8,"""2018-8-2-034"""
188864.2424,1997162.004,0.8931,1.0868,0.6229,2/3/2018 12:30:20 PM,10,"""2018-10-2-034"""
188676.5964,1997346.309,0.2435,0.3783,-0.0142,2/3/2018 1:16:20 PM,12,"""2018-12-3-034"""
188576.2917,1997962.928,0.4242,0.4189,0.0827,2/3/2018 7:36:20 AM,8,"""2018-8-1-034"""
188826.2123,1997649.433,2.525,22.7017,-2.061,2/3/2018 8:27:00 AM,368,"""2018-368-1-034"""
188679.8173,1997386.773,0.7214,0.3282,0.0434,2/3/2018 8:51:20 AM,12,"""2018-12-1-034"""
188390.9839,1997245.675,0.2671,0.1829,0.0139,2/3/2018 9:49:00 AM,13,"""2018-13-1-034"""
188609.2842,1997484.435,0.5922,1.6312,-0.8924,2/3/2018 11:39:40 AM,27,"""2018-27-2-034"""
188668.027,1997350.511,0.1061,0.4167,-0.1206,2/3/2018 12:17:00 PM,12,"""2018-12-2-034"""
188360.2792,1997231.01,1.3313,0.4308,0.2768,2/3/2018 1:05:00 PM,13,"""2018-13-2-034"""
188553.7941,1997363.114,0.2126,0.4052,0.0266,2/4/2018 6:59:40 AM,13,"""2018-13-1-035"""
188683.5994,1997350.506,0.2959,0.3323,0.2164,2/4/2018 7:11:00 AM,12,"""2018-12-1-035"""
188858.7193,1997184.128,0.2304,0.6708,-0.2546,2/4/2018 7:24:20 AM,10,"""2018-10-1-035"""
188508.0217,1997218.984,0.9458,1.288,-0.2915,2/4/2018 7:43:20 AM,31,"""2018-31-1-035"""
188633.0025,1997722.047,0,0,0,2/4/2018 8:02:00 AM,305,"""2018-305-1-035"""
188666.1861,1997932.012,0.6479,0.4411,-0.0424,2/4/2018 8:14:00 AM,8,"""2018-8-1-035"""
188625.6749,1997470.648,0.3006,0.3179,-0.1315,2/4/2018 9:27:00 AM,13,"""2018-13-2-035"""
188582.4696,1997476.31,0.6498,1.5128,0.0271,2/4/2018 9:31:40 AM,27,"""2018-27-1-035"""
188605.6261,1997719.755,0.5229,1.223,-0.384,2/4/2018 9:43:40 AM,305,"""2018-305-2-035"""
188600.5184,1997710.324,0.8983,0.272,-0.0079,2/4/2018 7:07:00 AM,305,"""2018-305-101-035"""
188759.373,1997675.133,1.4797,0.7877,-0.0327,2/4/2018 7:48:00 AM,368,"""2018-368-101-035"""
188618.4377,1997446.985,0.1883,0.0862,-0.0714,2/4/2018 8:11:00 AM,13,"""2018-13-101-035"""
188604.6375,1997465.201,0.2132,0.4132,0.089,2/4/2018 8:23:40 AM,27,"""2018-27-101-035"""
188649.0526,1997355.16,1.8672,0.1559,0.2482,2/4/2018 8:32:20 AM,12,"""2018-12-101-035"""
188862.0437,1997171.796,0.0087,0.3658,0.0161,2/4/2018 8:53:00 AM,10,"""2018-10-101-035"""
188531.109,1997219.931,0.4496,1.5809,0.3908,2/4/2018 9:16:20 AM,31,"""2018-31-101-035"""
188677.5203,1997345.682,0.2514,0.2646,0.0779,2/4/2018 9:29:40 AM,12,"""2018-12-102-035"""
188531.0245,1997373.696,0.5081,1.1286,-0.0406,2/6/2018 7:25:00 AM,13,"""2018-13-1-037"""
188581.1959,1997479.965,0.8913,1.249,0.2985,2/6/2018 7:31:20 AM,27,"""2018-27-1-037"""
188595.3706,1997720.147,0.3276,0.269,0.0868,2/6/2018 7:45:20 AM,305,"""2018-305-1-037"""
199715.2699,1999847.434,9704.009,91394.1992,19256.6425,2/6/2018 7:57:20 AM,8,"""2018-8-1-037"""
188768.5082,1997621.362,0,0,0,2/6/2018 8:20:20 AM,368,"""2018-368-1-037"""
188860.8987,1997175.246,1.2983,0.3759,0.0288,2/6/2018 8:49:40 AM,10,"""2018-10-1-037"""
188626.4771,1997366.869,1.5424,1.3595,1.1759,2/6/2018 9:25:40 AM,12,"""2018-12-1-037"""
188622.4882,1997466.792,0.234,0.4068,-0.1629,2/6/2018 9:33:40 AM,13,"""2018-13-2-037"""
188850.955,1997205.567,2.7526,0.7991,-0.3621,2/6/2018 10:35:40 AM,10,"""2018-10-2-037"""
188573.9468,1997472.891,0.3907,0.3518,-0.0388,2/6/2018 12:16:30 PM,27,"""2018-27-3-037"""
188685.3027,1997968.372,0.1504,0.1125,0.0285,2/6/2018 12:07:40 PM,8,"""2018-8-3-037"""
188799.1679,1997662.677,0,0,0,2/6/2018 12:41:30 PM,368,"""2018-368-3-037"""
188877.4717,1997202.485,0.8632,0.0814,-0.2326,2/6/2018 8:07:00 AM,10,"""2018-10-101-037"""
188653.2171,1997338.93,0.4788,0.5485,0.0185,2/6/2018 8:24:00 AM,12,"""2018-12-101-037"""
188512.5506,1997204.722,1.1558,1.4964,0.1704,2/6/2018 8:33:00 AM,31,"""2018-31-101-037"""
188582.6284,1997427.675,0,0,0,2/6/2018 8:54:00 AM,27,"""2018-27-101-037"""
188560.6871,1997457.768,0,0,0,2/6/2018 8:59:20 AM,27,"""2018-27-102-037"""
188649.7595,1997471.276,0.4623,0.3912,-0.0049,2/6/2018 9:07:40 AM,13,"""2018-13-101-037"""
188497.002,1997907.152,1271.4082,2596.9149,-1792.9854,2/6/2018 9:27:00 AM,305,"""2018-305-101-037"""
188608.2137,1997961.895,0,0,0,2/6/2018 10:29:20 AM,8,"""2018-8-101-037"""
188601.2515,1997458.396,0,0,0,2/6/2018 11:11:00 AM,27,"""2018-27-103-037"""
188508.5519,1997286.393,0.2494,0.1452,0.0264,2/6/2018 12:56:20 PM,10,"""2018-10-102-037"""
188521.1429,1997215.351,0.5076,0.7156,-0.5425,2/6/2018 1:25:00 PM,31,"""2018-31-102-037"""
188656.3007,1997336.531,0.5907,0.1456,-0.1405,2/7/2018 6:34:40 AM,12,"""2018-12-1-038"""
188632.5102,1997721.448,0.1171,0.271,-0.011,2/7/2018 7:10:00 AM,305,"""2018-305-1-038"""
188849.6018,1997177.789,3.2593,0.2812,-0.5904,2/7/2018 8:12:00 AM,10,"""2018-10-1-038"""
188571.8564,1997474.693,0.636,1.1709,-0.0134,2/7/2018 8:53:00 AM,27,"""2018-27-2-038"""
188603.594,1997716.706,0.5163,0.8654,-0.3643,2/7/2018 9:11:20 AM,305,"""2018-305-2-038"""
188661.1421,1997553.956,4.8037,2.5593,2.7289,2/7/2018 9:36:40 AM,10,"""2018-10-2-038"""
188533.015,1997233.894,1.2592,0.6277,-0.8842,2/7/2018 10:17:20 AM,31,"""2018-31-2-038"""
188649.3309,1997377.995,0.5598,0.3702,0.2116,2/7/2018 10:28:20 AM,12,"""2018-12-3-038"""
188603.8138,1997477.414,0.7204,0.1146,-0.009,2/7/2018 10:34:00 AM,27,"""2018-27-3-038"""
188598.8227,1997670.373,0,0,0,2/7/2018 10:45:00 AM,305,"""2018-305-3-038"""
188409.7491,1997250.388,0.3169,0.7977,0.2547,2/7/2018 11:52:00 AM,13,"""2018-13-3-038"""
188499.5526,1997311.238,0.3966,0.4175,0.1354,2/7/2018 12:18:20 PM,10,"""2018-10-3-038"""
188570.7065,1997466.233,0.4027,0.3569,-0.0076,2/7/2018 1:05:40 PM,27,"""2018-27-4-038"""
188596.9536,1997715.051,0.5722,0.2111,0.0901,2/7/2018 1:15:00 PM,305,"""2018-305-4-038"""
188497.8914,1997289.468,0.3585,0.2504,-0.2602,2/7/2018 8:16:15 AM,13,"""2018-13-101-038"""
188693.7388,1997974.547,0.328,0.4337,-0.0679,2/7/2018 6:56:40 AM,8,"""2018-8-101-038"""
188635.8971,1997462.189,0.2315,0.3406,0.0928,2/7/2018 7:35:20 AM,13,"""2018-13-103-038"""
188634.4594,1997858.358,0.2241,0.1877,0.0455,2/7/2018 9:09:00 AM,8,"""2018-8-103-038"""
188508.551,1997300.539,0.2567,0.1699,-0.0335,2/7/2018 11:22:40 AM,10,"""2018-10-101-038"""
188623.4395,1997469.019,3.4477,2.254,-2.585,2/7/2018 11:53:00 AM,27,"""2018-27-101-038"""
188616.3236,1997725.851,1.6238,1.0362,0.5885,2/7/2018 12:06:20 PM,305,"""2018-305-101-038"""
188693.5747,1997973.443,0,0,0,2/7/2018 12:21:00 PM,8,"""2018-8-105-038"""
188606.0817,1997473.106,0.5099,0.2479,0.261,2/7/2018 12:44:20 PM,27,"""2018-27-102-038"""
188527.111,1997288.035,0.2982,0.1531,-0.0793,2/7/2018 1:03:40 PM,10,"""2018-10-102-038"""
188676.2099,1997340.171,0,0,0,2/7/2018 1:17:00 PM,12,"""2018-12-101-038"""
188654.2219,1997345.715,0.2721,0.2423,-0.0694,2/8/2018 7:04:00 AM,12,"""2018-12-1-039"""
188577.636,1997472.155,0.5994,0.9453,-0.0817,2/8/2018 8:28:00 AM,27,"""2018-27-2-039"""
188612.2206,1997700.896,0,0,0,2/8/2018 8:39:20 AM,305,"""2018-305-2-039"""
188690.5008,1997885.756,1.4662,0.3779,0.3733,2/8/2018 8:58:00 AM,8,"""2018-8-2-039"""
188513.7289,1997223.789,0.4277,1.0726,-0.0534,2/8/2018 9:24:00 AM,31,"""2018-31-2-039"""
188678.6797,1997349.365,0.2773,0.1952,0.0657,2/8/2018 9:43:00 AM,12,"""2018-12-3-039"""
188596.1257,1997697.265,0.4155,0.3004,0.0279,2/8/2018 9:53:00 AM,305,"""2018-305-3-039"""
188563.7098,1997467.274,0.2667,0.2827,-0.0435,2/8/2018 10:59:00 AM,27,"""2018-27-4-039"""
188599.641,1997654.215,0.5522,0.4041,-0.0757,2/8/2018 11:06:40 AM,305,"""2018-305-4-039"""
188626.5032,1997889.163,0.3056,0.1612,0.0327,2/8/2018 11:26:20 AM,8,"""2018-8-4-039"""
188499.0695,1997214.331,2.4696,1.9314,1.3864,2/8/2018 11:56:00 AM,31,"""2018-31-5-039"""
188671.8553,1997344.92,0.1314,0.3855,0.0455,2/8/2018 12:41:00 PM,12,"""2018-12-5-039"""
188861.8054,1997167.521,0.0547,0.2853,0.0008,2/8/2018 7:29:20 AM,10,"""2018-10-101-039"""
188628.9008,1997475.366,0.4611,0.2713,-0.0148,2/8/2018 7:51:00 AM,13,"""2018-13-102-039"""
188629.1037,1997466.14,0.2311,0.3792,-0.0743,2/8/2018 9:07:00 AM,13,"""2018-13-103-039"""
188632.9007,1997498.205,0,0,0,2/8/2018 9:34:00 AM,13,"""2018-13-104-039"""
188592.5228,1997458.495,0.2522,0.4821,0.1775,2/8/2018 10:17:40 AM,27,"""2018-27-104-039"""
188392.0865,1997222.063,0.1245,0.3376,0.1274,2/8/2018 10:40:00 AM,13,"""2018-13-107-039"""
188660.3104,1997350.494,0.164,0.2512,0.1112,2/8/2018 11:05:00 AM,12,"""2018-12-101-039"""
188587.7056,1997446.811,0.4298,0.3694,-0.3955,2/8/2018 11:13:40 AM,27,"""2018-27-105-039"""
188587.6286,1997470.351,0.4681,0.7529,-0.0293,2/8/2018 11:56:00 AM,27,"""2018-27-106-039"""
188635.9491,1997840.629,1.0274,2.7682,0.6982,2/8/2018 12:25:20 PM,8,"""2018-8-101-039"""
188602.0092,1997706.545,0.1232,0.1204,-0.041,2/8/2018 12:47:40 PM,305,"""2018-305-103-039"""
188577.1989,1997474.894,0.6185,1.3295,0.0183,2/9/2018 7:15:40 AM,27,"""2018-27-1-040"""
188644.0405,1997462.208,0.4826,0.243,-0.0237,2/9/2018 7:23:20 AM,13,"""2018-13-1-040"""
188673.9372,1997351.472,0.2295,0.1443,-0.0624,2/9/2018 7:36:20 AM,12,"""2018-12-1-040"""
188637.5272,1997719.674,0,0,0,2/9/2018 8:44:20 AM,305,"""2018-305-2-040"""
188668.8701,1997901.452,1.5411,1.272,0.5788,2/9/2018 8:54:00 AM,8,"""2018-8-1-040"""
188621.8905,1997873.407,0.2373,0.1123,-0.0634,2/9/2018 10:04:40 AM,8,"""2018-8-3-040"""
188638.4717,1997460.792,0.3336,0.2559,0.1122,2/9/2018 10:26:40 AM,13,"""2018-13-2-040"""
188512.0357,1997217.791,0,0,0,2/9/2018 10:47:40 AM,31,"""2018-31-2-040"""
188565.9532,1997464.314,0.2521,0.2891,0.0201,2/9/2018 10:56:00 AM,27,"""2018-27-2-040"""
188673.1165,1997345.122,0.1573,0.3075,0.0487,2/9/2018 11:30:00 AM,12,"""2018-12-3-040"""
188596.9501,1997464.935,0,0,0,2/9/2018 11:55:20 AM,27,"""2018-27-3-040"""
188672.487,1997350.299,0.1732,0.1988,-0.0776,2/9/2018 12:08:00 PM,12,"""2018-12-4-040"""
188514.3292,1997219.782,2.0635,0.5396,0.0767,2/9/2018 12:18:40 PM,31,"""2018-31-4-040"""
188555.844,1997473.493,0.4762,0.0586,0.0267,2/9/2018 12:28:20 PM,27,"""2018-27-4-040"""
188591.7344,1997723.93,0.1681,0.268,-0.0145,2/9/2018 12:49:20 PM,305,"""2018-305-4-040"""
188519.3108,1997217.123,0.3299,0.2976,-0.0241,2/9/2018 7:16:40 AM,31,"""2018-31-101-040"""
188621.0096,1997726.327,1.6335,1.0674,0.4187,2/9/2018 7:35:20 AM,305,"""2018-305-101-040"""
188728.7594,1997974.655,0,0,0,2/9/2018 7:51:40 AM,8,"""2018-8-101-040"""
188589.4966,1997493.408,1.8413,2.3094,-1.3509,2/9/2018 8:21:20 AM,27,"""2018-27-101-040"""
188649.6172,1997458.624,0.0906,0.187,-0.0553,2/9/2018 8:29:20 AM,13,"""2018-13-101-040"""
188665.5977,1997369.082,0.1579,0.6694,-0.0567,2/9/2018 8:39:40 AM,12,"""2018-12-101-040"""
188524.2468,1997228.355,0.4726,0.3628,0.0617,2/9/2018 8:51:40 AM,31,"""2018-31-102-040"""
188573.3965,1997491.78,0,0,0,2/9/2018 9:01:00 AM,27,"""2018-27-102-040"""
188591.0181,1997462.645,0.2694,0.5928,0.1106,2/9/2018 9:05:40 AM,27,"""2018-27-103-040"""
188678.2775,1997340.484,0.422,0.2586,0.1415,2/9/2018 9:42:20 AM,12,"""2018-12-102-040"""
188528.2618,1997222.83,0.8867,0.1765,0.1652,2/9/2018 9:52:00 AM,31,"""2018-31-103-040"""
186809.9698,1996777.334,0,0,0,2/9/2018 10:08:20 AM,27,"""2018-27-104-040"""
188628.5576,1997735.615,0.3692,0.2128,-0.1393,2/9/2018 10:31:00 AM,305,"""2018-305-102-040"""
188707.3108,1997908.08,0,0,0,2/9/2018 11:34:00 AM,8,"""2018-8-103-040"""
188571.8557,1997716.709,0.3777,0.2468,-0.1214,2/9/2018 11:59:40 AM,305,"""2018-305-104-040"""
188662.3129,1997915.961,1.3361,0.482,0.0137,2/9/2018 12:21:00 PM,8,"""2018-8-104-040"""
188600.3877,1997475.523,0.6126,1.8726,-0.1124,2/9/2018 12:49:40 PM,27,"""2018-27-105-040"""
188712.14,1997962.789,0.5574,0.3169,0.01,2/10/2018 7:13:40 AM,8,"""2018-8-1-041"""
188608.3725,1997738.178,1.3472,1.2476,-0.5352,2/10/2018 7:24:00 AM,305,"""2018-305-2-041"""
188699.7141,1998000.835,0.7913,1.4688,0.4247,2/10/2018 7:43:20 AM,8,"""2018-8-2-041"""
188649.3466,1997471.019,0.4497,0.7238,-0.1163,2/10/2018 8:55:00 AM,13,"""2018-13-1-041"""
188578.2339,1997475.26,0.6822,0.7756,0.1065,2/10/2018 9:25:00 AM,27,"""2018-27-1-041"""
188597.4513,1997468.031,0.462,0.3775,0.1377,2/10/2018 9:42:00 AM,27,"""2018-27-2-041"""
188610.2484,1997701.593,0,0,0,2/10/2018 11:51:40 AM,305,"""2018-305-4-041"""
188504.8575,1997272.593,0.5017,0.2136,-0.1234,2/10/2018 6:30:20 AM,13,"""2018-13-101-041"""
188512.843,1997216.65,0.4781,0.6426,-0.2515,2/10/2018 6:38:00 AM,31,"""2018-31-101-041"""
188688.5962,1997336.419,1.1285,0.4682,0.052,2/10/2018 6:50:40 AM,12,"""2018-12-101-041"""
188637.0713,1997466.927,0.3122,0.4568,-0.0116,2/10/2018 7:00:00 AM,13,"""2018-13-102-041"""
188536.7325,1997463.926,43.9348,3.4577,-5.193,2/10/2018 7:08:40 AM,27,"""2018-27-102-041"""
188692.2317,1997341.159,1.5951,0.5707,0.0872,2/10/2018 7:21:00 AM,12,"""2018-12-102-041"""
188643.5374,1997460.976,0.4477,0.2242,-0.0276,2/10/2018 7:37:00 AM,27,"""2018-27-103-041"""
188636.7864,1997482.481,1.1682,0.8449,0.5186,2/10/2018 7:43:20 AM,13,"""2018-13-103-041"""
188662.5304,1997351.666,0.2181,0.4028,0.2393,2/10/2018 7:53:00 AM,12,"""2018-12-103-041"""
188630.2937,1997458.34,0.0571,0.3698,0.0246,2/10/2018 8:05:20 AM,13,"""2018-13-104-041"""
188605.1188,1997479.638,0.741,0.1451,-0.183,2/10/2018 8:17:40 AM,27,"""2018-27-104-041"""
188685.0234,1997322.795,1.0159,4.5276,-0.8306,2/10/2018 8:31:40 AM,12,"""2018-12-104-041"""
188639.9243,1997665.43,2.7183,5.4442,-2.8437,2/10/2018 8:58:40 AM,305,"""2018-305-101-041"""
188531.1394,1998094.827,459.9681,556.813,-497.2554,2/10/2018 9:24:20 AM,8,"""2018-8-101-041"""
188662.4613,1997969.009,0.6523,0.6112,0.2977,2/10/2018 9:36:00 AM,8,"""2018-8-102-041"""
188506.333,1997303.551,0.2545,0.2486,0.0539,2/11/2018 6:36:00 AM,13,"""2018-13-1-042"""
188522.7921,1997225.076,2.3922,0.7363,-0.1132,2/11/2018 6:45:00 AM,31,"""2018-31-1-042"""
188532.5099,1997217.542,1.6443,0.7799,0.6056,2/11/2018 8:11:00 AM,31,"""2018-31-2-042"""
188648.599,1997341.475,0.4503,0.325,-0.1835,2/11/2018 9:29:20 AM,12,"""2018-12-1-042"""
189164.5726,1998118.822,1591.5186,646.0794,975.5218,2/11/2018 10:07:40 AM,8,"""2018-8-1-042"""
188668.532,1997355.261,0.2818,0.224,-0.2366,2/11/2018 10:50:00 AM,12,"""2018-12-2-042"""
188677.307,1997349.018,0.3833,0.2796,-0.0956,2/11/2018 6:39:00 AM,12,"""2018-12-101-042"""
188607.6737,1997479.784,0.9334,0.2195,-0.3871,2/11/2018 6:48:00 AM,27,"""2018-27-101-042"""
188561.6901,1997676.472,0,0,0,2/11/2018 7:13:00 AM,305,"""2018-305-101-042"""
188571.0287,1997452.269,0.8405,0.1846,-0.0104,2/11/2018 8:06:00 AM,27,"""2018-27-102-042"""
188579.6549,1997507.729,1.637,2.58,-0.0897,2/11/2018 10:54:20 AM,27,"""2018-27-103-042"""
188505.8739,1997302.956,0.2738,0.228,0.0577,2/13/2018 6:30:20 AM,13,"""2018-13-1-044"""
188511.9058,1997216.333,3.1831,1.5462,0.5108,2/13/2018 6:38:00 AM,31,"""2018-31-1-044"""
188666.1132,1997337.805,0,0,0,2/13/2018 6:47:30 AM,12,"""2018-12-1-044"""
188594.2393,1997462.667,0.3951,0.3961,0.1543,2/13/2018 7:01:40 AM,27,"""2018-27-1-044"""
188441.9345,1997642.283,0.4399,1.2506,0.0278,2/13/2018 7:16:00 AM,305,"""2018-305-1-044"""
188683.6274,1997909.045,0.365,0.7491,-0.0163,2/13/2018 7:38:00 AM,8,"""2018-8-1-044"""
188623.3528,1997476.904,0.5337,0.1106,-0.0173,2/13/2018 8:07:00 AM,13,"""2018-13-2-044"""
188530.405,1997229.71,2.4115,0.4505,-0.4015,2/13/2018 8:15:20 AM,31,"""2018-31-2-044"""
188648.8942,1997365.718,0.4606,0.2852,0.1602,2/13/2018 8:26:20 AM,12,"""2018-12-2-044"""
188557.6579,1997705.586,0.3356,0.8204,-0.1388,2/13/2018 9:33:40 AM,305,"""2018-305-2-044"""
188532.8496,1997219.026,0.8311,0.4766,0.1541,2/13/2018 10:32:00 AM,31,"""2018-31-3-044"""
188647.6596,1997337.375,1.0111,0.3296,-0.0001,2/13/2018 10:42:00 AM,12,"""2018-12-3-044"""
188493.1014,1997373.097,0.5528,0.6357,-0.028,2/13/2018 12:56:00 PM,5,"""2018-5-1-044"""
188438.1367,1997374.386,1.284,0.5977,-0.2699,2/13/2018 1:00:20 PM,40,"""2018-40-1-044"""
188648.8738,1997375.083,0.4257,0.4623,0.1919,2/13/2018 1:15:00 PM,12,"""2018-12-4-044"""
188569.2489,1997468.436,0.5067,0.3152,0.0293,2/13/2018 1:26:00 PM,27,"""2018-27-4-044"""
188508.7906,1997307.281,0.211,0.3974,0.0965,2/14/2018 6:33:00 AM,13,"""2018-13-1-045"""
188462.2867,1997283.303,0.5948,1.2499,0.786,2/14/2018 6:37:00 AM,366,"""2018-366-1-045"""
188536.9725,1997211.735,0,0,0,2/14/2018 7:28:40 AM,31,"""2018-31-1-045"""
188673.6858,1997342.129,0.2267,0.3275,0.1422,2/14/2018 6:54:20 AM,12,"""2018-12-1-045"""
188494.4724,1997366.326,0.3601,0.5167,-0.0134,2/14/2018 7:02:00 AM,5,"""2018-5-1-045"""
